Ayden, Physics, Homework, 62.41010000539412 
Evan, Social Studies, Homework, 84.41958485874416 
Evan, Social Studies, Homework, 75.89650966641105 
Evan, Social Studies, Homework, 92.47317757717909 
Evan, Social Studies, Homework, 97.19929857944315 
Evan, Social Studies, Homework, 83.08801634033776 
Evan, Social Studies, Classwork, 50.76016042802537 
Evan, Social Studies, Classwork, 91.50101474892233 
Evan, Social Studies, Classwork, 84.56535784997214 
Evan, Social Studies, Classwork, 93.47793316996474 
Evan, Social Studies, Classwork, 92.86837767588922 
Evan, Social Studies, Classwork, 79.95017776955982 
Evan, Social Studies, Classwork, 70.39698043200907 
Evan, Social Studies, Classwork, 91.64262930565681 
Evan, Social Studies, Classwork, 75.66899260931399 
Evan, Social Studies, Classwork, 66.14873012442692 
Evan, Social Studies, Classwork, 66.65697590623188 
Evan, Social Studies, Classwork, 90.03935951184415 
Evan, Social Studies, Classwork, 93.5091245221149 
Evan, Social Studies, Classwork, 76.83481798391364 
Evan, Social Studies, Classwork, 79.90966584134267 
Evan, Social Studies, Classwork, 55.57414206225478 
Evan, Social Studies, Classwork, 56.17536802376413 
Evan, Social Studies, Classwork, 64.53603040037964 
Evan, Social Studies, Classwork, 61.30368886030274 
Evan, Social Studies, Classwork, 40.52838349649428 
Evan, Social Studies, Quiz, 63.77639538970219 
Evan, Social Studies, Quiz, 55.60529202503274 
Evan, Social Studies, Quiz, 72.13189161249993 
Evan, Social Studies, Quiz, 78.76863620950564 
Evan, Social Studies, Quiz, 47.60783444267272 
Evan, Social Studies, Quiz, 93.80712438615545 
Evan, Social Studies, Quiz, 50.00879954399901 
Evan, Social Studies, Quiz, 59.96204089874007 
Evan, Social Studies, Quiz, 46.809668631175406 
Evan, Social Studies, Quiz, 52.875870608540765 
Evan, Social Studies, Quiz, 71.63222462639636 
Evan, Social Studies, Quiz, 92.30475923714073 
Evan, Social Studies, Quiz, 75.41576428807033 
Evan, Social Studies, Quiz, 59.6340411727206 
Evan, Social Studies, Quiz, 88.36720642709989 
Evan, Social Studies, Quiz, 76.88767213435801 
Evan, Social Studies, Quiz, 47.29612739084634 
Evan, Social Studies, Quiz, 80.80450177354749 
Evan, Social Studies, Quiz, 91.51895715181425 
Evan, Social Studies, Quiz, 91.11732909684967 
Evan, Social Studies, Test, 83.17120762238812 
Evan, Social Studies, Test, 89.23775179301205 
Evan, Social Studies, Test, 99.72277662572856 
Evan, Social Studies, Test, 72.25586645159399 
Evan, Social Studies, Test, 41.45294404798152 
Evan, Social Studies, Test, 95.89947334648907 
Evan, Social Studies, Test, 51.47679760664533 
Evan, Social Studies, Test, 97.93412332288352 
Evan, Social Studies, Test, 72.5436467686585 
Evan, Social Studies, Test, 80.13100556791758 
Evan, Social Studies, Test, 56.18567855730084 
Evan, Social Studies, Test, 97.54896444356456 
Evan, Social Studies, Test, 76.51581057037106 
Evan, Social Studies, Test, 65.5471732175261 
Evan, Social Studies, Test, 46.3279897519307 
Evan, Social Studies, Test, 72.19417115958885 
Evan, Social Studies, Test, 56.13930788325518 
Evan, Social Studies, Test, 40.21597025430689 
Evan, Social Studies, Test, 51.64823545250951 
Evan, Social Studies, Test, 41.49403568863253 
